(490, 165)
(154, 477)
(740, 326)
(328, 421)
(570, 428)
(566, 468)
(405, 326)
(240, 291)
(657, 3)
(31, 479)
(325, 315)
(750, 299)
(116, 356)
(712, 279)
(670, 62)
(356, 388)
(122, 5)
(501, 171)
(302, 179)
(540, 339)
(230, 206)
(213, 459)
(94, 218)
(636, 25)
(399, 71)
(483, 7)
(94, 99)
(193, 128)
(552, 351)
(301, 332)
(487, 33)
(333, 459)
(622, 228)
(630, 127)
(651, 382)
(727, 449)
(284, 271)
(87, 327)
(327, 316)
(308, 351)
(617, 468)
(120, 57)
(437, 66)
(584, 269)
(94, 129)
(368, 271)
(616, 180)
(23, 408)
(309, 398)
(196, 385)
(1, 59)
(638, 326)
(558, 392)
(637, 90)
(490, 138)
(356, 149)
(523, 101)
(10, 3)
(6, 162)
(20, 53)
(757, 110)
(490, 75)
(574, 277)
(700, 74)
(356, 221)
(203, 137)
(10, 355)
(161, 184)
(352, 476)
(216, 171)
(689, 312)
(271, 400)
(11, 30)
(476, 323)
(144, 182)
(423, 40)
(573, 483)
(597, 197)
(632, 182)
(323, 376)
(638, 131)
(388, 206)
(736, 183)
(166, 435)
(564, 435)
(598, 368)
(697, 469)
(180, 248)
(594, 273)
(150, 248)
(586, 40)
(694, 336)
(168, 132)
(83, 243)
(228, 325)
(420, 357)
(411, 289)
(608, 439)
(267, 438)
(551, 183)
(241, 123)
(182, 221)
(187, 502)
(366, 233)
(532, 24)
(592, 393)
(680, 183)
(199, 358)
(265, 234)
(624, 96)
(553, 167)
(323, 485)
(225, 89)
(226, 237)
(563, 333)
(333, 208)
(220, 282)
(64, 340)
(391, 125)
(455, 62)
(517, 27)
(242, 57)
(56, 365)
(90, 249)
(348, 311)
(368, 469)
(738, 92)
(45, 213)
(295, 443)
(63, 103)
(165, 401)
(236, 359)
(162, 363)
(556, 93)
(18, 423)
(408, 259)
(181, 48)
(453, 326)
(752, 332)
(204, 61)
(250, 143)
(391, 128)
(29, 240)
(447, 96)
(81, 255)
(274, 428)
(243, 89)
(691, 77)
(101, 290)
(548, 49)
(209, 430)
(648, 100)
(108, 204)
(635, 423)
(720, 414)
(603, 42)
(702, 243)
(469, 88)
(637, 393)
(27, 224)
(595, 32)
(620, 93)
(61, 125)
(361, 231)
(699, 94)
(42, 21)
(436, 446)
(181, 154)
(636, 48)
(463, 127)
(114, 354)
(641, 48)
(292, 30)
(270, 214)
(285, 32)
(104, 162)
(752, 244)
(120, 90)
(306, 409)
(583, 151)
(746, 238)
(575, 230)
(543, 476)
(63, 155)
(4, 257)
(451, 208)
(670, 65)
(60, 369)
(651, 27)
(721, 88)
(277, 501)
(312, 110)
(306, 128)
(264, 244)
(211, 126)
(224, 7)
(363, 296)
(33, 328)
(104, 21)
(692, 471)
(21, 381)
(89, 105)
(399, 489)
(333, 449)
(491, 223)
(204, 414)
(419, 233)
(326, 32)
(279, 82)
(105, 275)
(212, 244)
(456, 473)
(258, 36)
(390, 492)
(539, 287)
(618, 279)
(671, 247)
(376, 477)
(668, 353)
(103, 191)
(195, 190)
(633, 196)
(597, 175)
(705, 143)
(487, 467)
(666, 137)
(636, 104)
(632, 264)
(703, 501)
(383, 239)
(81, 480)
(488, 364)
(730, 123)
(348, 402)
(236, 253)
(339, 227)
(639, 56)
(668, 164)
(639, 218)
(559, 44)
(602, 160)
(722, 448)
(461, 454)
(326, 241)
(583, 41)
(341, 352)
(436, 277)
(382, 248)
(555, 24)
(511, 447)
(318, 6)
(175, 230)
(549, 51)
(296, 40)
(90, 145)
(407, 458)
(688, 174)
(92, 46)
(288, 87)
(497, 414)
(197, 501)
(141, 352)
(479, 436)
(399, 41)
(470, 399)
(390, 22)
(727, 293)
(689, 488)
(24, 451)
(757, 184)
(694, 56)
(552, 200)
(68, 173)
(38, 324)
(26, 58)
(202, 138)
(308, 306)
(326, 404)
(575, 121)
(595, 233)
(654, 161)
(23, 346)
(715, 157)
(193, 64)
(407, 35)
(488, 346)
(589, 462)
(724, 64)
(28, 138)
(697, 453)
(395, 358)
(649, 441)
(640, 141)
(233, 33)
(473, 312)
(421, 96)
(358, 294)
(346, 179)
(143, 50)
(394, 81)
(188, 27)
(427, 496)
(298, 323)
(385, 499)
(664, 245)
(434, 19)
(480, 68)
(549, 41)
(56, 23)
(35, 288)
(260, 195)
(301, 117)
(98, 467)
(83, 419)
(301, 68)
(7, 183)
(265, 339)
(574, 57)
(333, 98)
(552, 28)
(168, 329)
(757, 463)
(480, 307)
(653, 244)
(535, 333)
(681, 208)
(577, 387)
(392, 392)
(480, 363)
(351, 222)
(553, 251)
(111, 492)
(223, 362)
(293, 269)
(404, 239)
(530, 10)
(49, 85)
(297, 372)
(530, 15)
(564, 392)
(610, 498)
(671, 470)
(125, 274)
(168, 219)
(396, 457)
(62, 70)
(134, 40)
(65, 72)
(513, 95)
(123, 203)
(126, 195)
(394, 199)
(301, 373)
(566, 279)
(516, 316)
(398, 357)
(218, 49)
(390, 461)
(23, 75)
(513, 342)
(318, 491)
(704, 250)
(431, 131)
(710, 370)
(22, 363)
(634, 499)
(268, 124)
(227, 221)
(181, 72)
(436, 397)
(115, 291)
(401, 410)
(460, 376)
(360, 275)
(312, 339)
(505, 378)
(590, 381)
(576, 7)
(464, 55)
(683, 438)
(662, 457)
(552, 147)
(679, 227)
(103, 206)
(718, 279)
(666, 176)
(661, 397)
(79, 496)
(664, 67)
(289, 16)
(17, 441)
(430, 239)
(474, 29)
(318, 110)
(734, 261)
(40, 455)
(597, 59)
(159, 169)
(380, 282)
(638, 173)
(716, 253)
(714, 248)
(40, 81)
(542, 254)
(275, 259)
(250, 111)
(316, 41)
(91, 87)
(217, 366)
(430, 308)
(720, 330)
(42, 156)
(150, 404)
(735, 75)
(508, 218)
(541, 147)
(598, 297)
(218, 499)
(374, 222)
(469, 484)
(382, 106)
(213, 323)
(698, 47)
(513, 8)
(407, 304)
(466, 360)
(469, 159)
(680, 357)
(212, 240)
(579, 208)
(76, 350)
(341, 157)
(209, 195)
(524, 320)
(670, 323)
(623, 160)
(29, 228)
(64, 73)
(324, 18)
(146, 434)
(276, 433)
(311, 265)
(89, 83)
(457, 159)
(253, 344)
(305, 65)
(7, 275)
(419, 393)
(559, 291)
(699, 229)
(70, 169)
(109, 308)
(173, 131)
(123, 177)
(365, 341)
(436, 259)
(6, 173)
(537, 151)
(345, 191)
(324, 318)
(568, 198)
(743, 23)
(631, 75)
(607, 53)
(278, 346)
(570, 384)
(251, 265)
(56, 179)
(231, 153)
(349, 490)
(714, 149)
(15, 128)
(113, 60)
(211, 254)
(601, 376)
(363, 493)
(651, 168)
(317, 172)
(684, 419)
(440, 1)
(274, 166)
(32, 274)
(395, 119)
(124, 64)
(301, 53)
(205, 3)
(284, 239)
(34, 252)
(599, 292)
(713, 439)
(27, 399)
(297, 498)
(549, 469)
(34, 207)
(586, 273)
(540, 174)
(349, 173)
(540, 467)
(317, 501)
(430, 256)
(190, 28)
(566, 48)
(402, 440)
(614, 115)
(312, 179)
(644, 467)
(61, 180)
(452, 187)
(314, 319)
(232, 405)
(355, 487)
(628, 307)
(579, 459)
(583, 103)
(674, 500)
(586, 412)
(238, 21)
(96, 469)
(514, 452)
(557, 232)
(342, 434)
(381, 413)
(577, 179)
(241, 196)
(710, 109)
(351, 241)
(62, 23)
(295, 308)
(184, 373)
(58, 391)
(206, 228)
(217, 260)
(504, 131)
(615, 41)
(438, 495)
(56, 436)
(50, 425)
(210, 107)
(195, 398)
(71, 356)
(448, 2)
(266, 355)
(630, 399)
(669, 424)
(215, 63)
(47, 60)
(51, 485)
(638, 242)
(572, 287)
(519, 135)
(257, 25)
(106, 344)
(221, 406)
(169, 87)
(672, 300)
(85, 131)
(77, 89)
(163, 414)
(149, 346)
(36, 22)
(146, 470)
(425, 376)
(590, 114)
(22, 173)
(720, 495)
(435, 239)
(395, 239)
(86, 449)
(638, 419)
(136, 419)
(136, 406)
(690, 32)
(226, 153)
(29, 186)
(735, 108)
(77, 163)
(71, 162)
(2, 383)
(98, 412)
(714, 3)
(727, 474)
(187, 273)
(696, 112)
(694, 278)
(438, 482)
(164, 292)
(347, 412)
(455, 468)
(622, 225)
(125, 140)
(280, 336)
(379, 424)
(518, 450)
(262, 424)
(755, 376)
(544, 51)
(395, 482)
(416, 394)
(21, 216)
(541, 328)
(432, 331)
(545, 387)
(195, 83)
(104, 286)
(104, 473)
(726, 163)
(594, 248)
(254, 140)
(169, 416)
(480, 154)
(312, 4)
(353, 431)
(718, 105)
(186, 488)
(84, 200)
(447, 118)
(139, 154)
(637, 9)
(248, 170)
(573, 320)
(105, 293)
(665, 359)
(411, 416)
(175, 23)
(86, 111)
(321, 92)
(293, 76)
(752, 432)
(623, 352)
(388, 245)
(504, 92)
(426, 318)
(120, 137)
(633, 217)
(475, 386)
(441, 419)
(390, 332)
(607, 321)
(500, 397)
(342, 207)
(50, 492)
(574, 243)
(290, 469)
(358, 156)
(522, 310)
(575, 318)
(77, 59)
(441, 178)
(253, 55)
(258, 292)
(185, 171)
(667, 116)
(50, 211)
(496, 477)
(192, 2)
(432, 460)
(26, 354)
(623, 161)
(113, 451)
(270, 406)
(757, 498)
(636, 245)
(450, 295)
(712, 478)
(479, 315)
(372, 84)
(725, 358)
(297, 279)
(303, 76)
(688, 418)
(151, 377)
(464, 488)
(391, 338)
(395, 6)
(69, 140)
(590, 96)
(589, 479)
(81, 375)
(397, 158)
(99, 314)
(286, 412)
(249, 285)
(445, 384)
(591, 82)
(237, 387)
(181, 205)
(533, 184)
(310, 49)
(499, 172)
(398, 84)
(602, 69)
(681, 145)
(706, 470)
(402, 304)
(518, 142)
(190, 454)
(419, 260)
(92, 334)
(88, 71)
(406, 444)
(404, 117)
(588, 446)
(110, 261)
(55, 206)
(550, 248)
(581, 193)
(270, 443)
(220, 404)
(631, 118)
(625, 359)
(5, 3)
(579, 494)
(568, 112)
(596, 310)
(548, 64)
(343, 169)
(541, 65)
(513, 370)
(204, 374)
(316, 290)
(90, 305)
(685, 332)
(346, 110)
(77, 163)
(611, 373)
(194, 401)
(587, 215)
(383, 53)
(651, 111)
(658, 213)
(713, 106)
(692, 119)
(295, 294)
(343, 145)
(18, 199)
(476, 460)
(332, 150)
(234, 466)
(211, 466)
(482, 140)
(220, 162)
(193, 157)
(722, 490)
(296, 387)
(659, 274)
(200, 11)
(377, 231)
(698, 267)
(636, 324)
(423, 146)
(249, 348)
(108, 343)
(359, 209)
(590, 318)
(88, 475)
(668, 386)
(662, 133)
(13, 117)
(180, 225)
(223, 107)
(4, 279)
(661, 480)
(225, 303)
(50, 435)
(119, 182)
(373, 282)
(529, 237)
(231, 488)
(645, 370)
(563, 105)
(702, 462)
(255, 133)
(65, 459)
(546, 423)
(17, 63)
(331, 49)
(64, 87)
(61, 65)
(595, 501)
(378, 445)
(300, 337)
(152, 85)
(526, 419)
(5, 391)
(174, 270)
(371, 84)
(113, 224)
(427, 392)
(651, 197)
(449, 313)
(48, 6)
(654, 3)
(92, 197)
(329, 31)
(552, 85)
(727, 431)
(452, 6)
(220, 228)
(570, 275)
(500, 89)
(210, 398)
(254, 140)
(315, 182)
(333, 182)
(383, 469)
(613, 284)
(699, 150)
(590, 169)
(737, 251)
(128, 237)
(327, 42)
(293, 480)
(162, 142)
(721, 286)
(425, 298)
(47, 166)
(461, 377)
(18, 237)
(524, 349)
(638, 306)
(739, 350)
(708, 292)
(318, 228)
(69, 61)
(489, 483)
(173, 225)
(749, 103)
(191, 277)
(240, 502)
(132, 52)
(294, 352)
(683, 117)
(591, 326)
(514, 433)
(727, 370)
(116, 461)
(593, 418)
(500, 342)
(705, 391)
(131, 495)
(585, 8)
(239, 63)
(446, 467)
(595, 458)
(617, 192)
(106, 207)
(423, 279)
(48, 437)
(318, 443)
(494, 99)
(235, 159)
(326, 408)
(490, 9)
(297, 249)
(382, 262)
(595, 207)
(674, 258)
(446, 294)
(618, 368)
(190, 303)
(54, 203)
(313, 29)
(611, 384)
(367, 245)
(626, 236)
(316, 130)
(334, 180)
(43, 34)
(317, 179)
(544, 226)
(97, 268)
(178, 308)
(201, 164)
(662, 425)
(367, 278)
(19, 184)
(623, 382)
(182, 202)
(219, 89)
(336, 249)
(726, 167)
(136, 462)
(653, 359)
(530, 130)
(437, 278)
(733, 129)
(141, 251)
(148, 426)
(524, 428)
(397, 496)
(512, 267)
(304, 479)
(100, 492)
(49, 207)
(505, 78)
(624, 340)
(166, 127)
(753, 199)
(539, 152)
(569, 354)
(97, 407)
(367, 160)
(613, 494)
(259, 190)
(59, 156)
(207, 58)
(709, 228)
(696, 127)
(534, 424)
(350, 117)
(565, 129)
(490, 85)
(611, 29)
(420, 327)
(112, 217)
(441, 313)
(205, 484)
(296, 488)
(711, 471)
(726, 421)
(27, 473)
(685, 50)
(159, 235)
(687, 295)
(63, 51)
(622, 408)
(736, 7)
(608, 414)
(45, 173)
(344, 469)
(616, 137)
(97, 97)
(315, 280)
(380, 240)
(192, 145)
(208, 215)
(563, 74)
(307, 358)
(730, 199)
(480, 210)
(182, 393)
(546, 307)
(732, 305)
(668, 240)
(757, 482)
(636, 14)
(565, 143)
(2, 175)
(294, 149)
(708, 240)
(354, 373)
(630, 483)
(397, 200)
(749, 236)
(707, 483)
(705, 326)
(552, 271)
(14, 311)
(146, 95)
(47, 72)
(188, 326)
(132, 69)
(93, 484)
(596, 409)
(577, 459)
(306, 315)
(508, 149)
(25, 463)
(296, 49)
(619, 61)
(255, 113)
(110, 329)
(393, 201)
(276, 459)
(129, 327)
(444, 18)
(389, 39)
(332, 422)
(110, 441)
(316, 393)
(365, 170)
(385, 461)
(434, 500)
(217, 242)
(533, 205)
(414, 49)
(593, 101)
(8, 259)
(44, 279)
(670, 238)
(741, 133)
(176, 312)
(128, 56)
(382, 373)
(30, 457)
(729, 253)
(681, 392)
(434, 106)
(605, 208)
(79, 152)
(432, 423)
(556, 143)
(100, 464)
(309, 462)
(347, 268)
(454, 157)
(257, 256)
(166, 485)
(609, 160)
(615, 417)
(392, 491)
(729, 328)
(116, 176)
(253, 183)
(154, 451)
(72, 369)
(280, 264)
(213, 371)
(579, 215)
(422, 251)
(34, 422)
(315, 272)
(85, 440)
(292, 443)
(131, 433)
(492, 253)
(410, 365)
(714, 264)
(618, 66)
(527, 266)
(395, 451)
(416, 413)
(724, 237)
(50, 343)
(162, 465)
(49, 454)
(384, 202)
(281, 3)
(753, 75)
(358, 433)
(433, 319)
(699, 314)
(172, 301)
(756, 182)
(343, 168)
(196, 285)
(422, 119)
(10, 327)
(627, 273)
(449, 456)
(749, 247)
(320, 73)
(324, 118)
(367, 192)
(268, 422)
(656, 402)
(318, 195)
(237, 502)
(346, 458)
(549, 474)
(266, 138)
(380, 46)
(454, 321)
(544, 280)
(729, 184)
(279, 141)
(450, 188)
(410, 111)
(397, 311)
(240, 272)
(315, 284)
(129, 491)
(680, 257)
(628, 178)
(449, 323)
(314, 30)
(398, 124)
(226, 362)
(381, 152)
(427, 411)
(428, 268)
(323, 12)
(687, 303)
(753, 318)
(56, 10)
(239, 253)
(463, 424)
(687, 242)
(119, 62)
(161, 44)
(405, 120)
(428, 12)
(749, 299)
(682, 41)
(231, 275)
(402, 227)
(100, 24)
(670, 16)
(631, 373)
(429, 319)
(358, 500)
(442, 260)
(437, 456)
(3, 81)
(90, 196)
(568, 178)
(600, 411)
(195, 202)
(710, 301)
(652, 26)
(409, 222)
(177, 461)
(399, 483)
(16, 418)
(104, 249)
(370, 146)
(755, 451)
(729, 171)
(471, 100)
(322, 496)
(301, 310)
(430, 56)
(83, 210)
(94, 219)
(623, 436)
(714, 107)
(741, 99)
(276, 328)
(659, 382)
(384, 358)
(214, 52)
(338, 90)
(217, 188)
(382, 224)
(331, 56)
(502, 28)
(624, 185)
(647, 273)
(329, 348)
(5, 482)
(399, 390)
(356, 386)
(55, 499)
(436, 44)
(171, 195)
(659, 149)
(411, 82)
(296, 182)
(684, 357)
(584, 109)
(16, 11)
(31, 112)
(284, 249)
(500, 441)
(300, 366)
(579, 363)
(156, 168)
(330, 492)
(343, 103)
(694, 302)
(452, 316)
(583, 3)
(732, 21)
(175, 13)
(67, 168)
(750, 5)
(745, 5)
(139, 365)
(190, 228)
(45, 228)
(632, 235)
(280, 257)
(482, 237)
(519, 420)
(316, 225)
(296, 103)
(192, 264)
(457, 7)
(344, 290)
(393, 378)
(736, 336)
(470, 317)
(535, 433)
(746, 66)
(535, 202)
(191, 476)
(687, 304)
(614, 456)
(142, 44)
(306, 323)
(353, 25)
(729, 464)
(518, 63)
(357, 172)
(209, 401)
(146, 475)
(682, 303)
(62, 122)
(430, 21)
(287, 116)
(276, 134)
(60, 78)
(547, 335)
(527, 223)
(184, 256)
(701, 53)
(35, 459)
(52, 129)
(690, 213)
(131, 282)
(462, 323)
(108, 11)
(485, 104)
(713, 368)
(230, 438)
(67, 399)
(627, 168)
(305, 51)
(214, 204)
(369, 291)
(132, 196)
(318, 301)
(700, 109)
(271, 307)
(519, 165)
(135, 365)
(171, 321)
(89, 341)
(266, 472)
(19, 47)
(624, 324)
(32, 21)
(165, 470)
(147, 461)
(754, 55)
(591, 210)
(48, 353)
(309, 204)
(388, 100)
(572, 441)
(505, 229)
(601, 8)
(416, 174)
(636, 227)
(466, 100)
(43, 451)
(689, 5)
(555, 228)
(579, 277)
(319, 175)
(389, 217)
(645, 182)
(442, 197)
(398, 174)
(645, 217)
(666, 313)
(338, 426)
(620, 182)
(278, 291)
(311, 91)
(119, 469)
(565, 50)
(370, 368)
(269, 306)
(241, 343)
(687, 314)
(334, 76)
(378, 394)
(410, 14)
(273, 433)
(558, 499)
(592, 183)
(476, 415)
(56, 374)
(137, 167)
(374, 109)
(194, 267)
(177, 255)
(753, 328)
(746, 226)
(735, 133)
(86, 57)
(653, 204)
(236, 176)
(451, 335)
(90, 377)
(213, 52)
(204, 287)
(121, 19)
(41, 495)
(399, 258)
(8, 258)
(349, 386)
(677, 259)
(44, 477)
(245, 316)
(162, 84)
(200, 18)
(438, 316)
(516, 154)
(302, 401)
(69, 282)
(25, 295)
(56, 386)
(696, 467)
(122, 152)
(671, 151)
(65, 353)
(375, 122)
(353, 68)
(381, 486)
(279, 29)
(468, 223)
(474, 229)
(244, 142)
(670, 261)
(184, 44)
(12, 490)
(340, 324)
(21, 319)
(736, 248)
(406, 223)
(388, 215)
(403, 31)
(300, 137)
(251, 328)
(87, 371)
(85, 497)
(381, 421)
(615, 254)
(668, 197)
(633, 52)
(263, 212)
(491, 291)
(273, 318)
(7, 28)
(486, 491)
(505, 149)
(53, 269)
(171, 268)
(589, 332)
(685, 68)
(701, 484)
(628, 194)
(507, 336)
(454, 170)
(210, 467)
(140, 474)
(72, 185)
(370, 477)
(192, 317)
(129, 219)
(501, 303)
(420, 413)
(440, 251)
(556, 88)
(269, 378)
(419, 226)
(49, 487)
(292, 203)
(413, 246)
(702, 183)
(50, 176)
(209, 66)
(496, 419)
(74, 455)
(285, 309)
(49, 317)
(444, 25)
(648, 141)
(148, 159)
(708, 335)
(519, 147)
(531, 233)
(432, 263)
(114, 12)
(103, 316)
(554, 36)
(166, 3)
(615, 156)
(219, 42)
(603, 422)
(370, 475)
(362, 231)
(250, 177)
(94, 40)
(717, 391)
(456, 71)
(725, 197)
(607, 393)
(17, 10)
(350, 119)
(44, 292)
(52, 441)
(680, 54)
(712, 303)
(173, 152)
(486, 270)
(221, 232)
(461, 312)
(139, 284)
(294, 153)
(279, 106)
(17, 395)
(652, 260)
(70, 146)
(95, 5)
(335, 43)
(35, 282)
(160, 415)
(336, 433)
(303, 327)
(484, 170)
(379, 93)
(609, 325)
(63, 392)
(359, 8)
(60, 424)
(624, 479)
(262, 33)
(209, 12)
(236, 105)
(628, 67)
(257, 433)
(499, 219)
(732, 434)
(8, 225)
(260, 5)
(521, 115)
(718, 254)
(639, 24)
(186, 499)
(53, 313)
(297, 12)
(616, 324)
(317, 146)
(569, 336)
(45, 366)
(576, 240)
(474, 355)
(163, 167)
(587, 104)
(50, 333)
(356, 21)
(45, 183)
(660, 171)
(594, 298)
(241, 91)
(288, 15)
(544, 231)
(371, 250)
(130, 112)
(410, 65)
(103, 342)
(665, 322)
(23, 266)
(126, 427)
(524, 490)
(633, 396)
(7, 372)
(154, 288)
(102, 157)
(445, 384)
(743, 81)
(707, 257)
(638, 93)
(698, 468)
(258, 472)
(608, 305)
(221, 319)
(540, 65)
(123, 216)
(685, 446)
(464, 75)
(325, 203)
(403, 441)
(370, 376)
(732, 221)
(748, 381)
(305, 329)
(151, 43)
(279, 371)
(428, 159)
(262, 226)
(478, 117)
(541, 306)
(397, 398)
(75, 365)
(168, 236)
(256, 366)
(29, 123)
(741, 65)
(27, 41)
(637, 233)
(263, 98)
(353, 106)
(291, 448)
(503, 460)
(461, 329)
(575, 177)
(549, 26)
(500, 107)
(199, 296)
(15, 36)
(255, 35)
(36, 489)
(160, 493)
(151, 424)
(621, 329)
(139, 227)
(717, 143)
(90, 35)
(246, 200)
(225, 69)
(735, 83)
(465, 55)
(313, 122)
(147, 500)
(744, 407)
(683, 115)
(685, 442)
(336, 35)
(695, 409)
(426, 437)
(550, 429)
(448, 377)
(102, 429)
(665, 94)
(538, 102)
(262, 9)
(492, 221)
(654, 188)
(549, 273)
(286, 404)
(716, 438)
(595, 167)
(497, 147)
(379, 50)
(469, 278)
(502, 58)
(13, 116)
(332, 37)
(531, 132)
(176, 209)
(528, 416)
(437, 78)
(248, 246)
(272, 135)
(105, 272)
(271, 297)
(267, 290)
(87, 229)
(311, 215)
(293, 408)
(229, 33)
(10, 93)
(654, 296)
(107, 274)
(285, 148)
(625, 296)
(363, 266)
(107, 288)
(299, 322)
(65, 274)
(390, 254)
(758, 338)
(689, 212)
(181, 247)
(115, 65)
(2, 400)
(589, 183)
(692, 364)
(577, 145)
(106, 199)
(448, 96)
(304, 291)
(628, 293)
(247, 421)
(47, 203)
(267, 166)
(471, 189)
(204, 279)
(177, 73)
(687, 279)
(452, 358)
(235, 91)
(457, 366)
(264, 56)
(572, 147)
(749, 253)
(88, 497)
(461, 353)
(509, 250)
(51, 24)
(5, 53)
(543, 263)
(174, 424)
(450, 130)
(309, 17)
(370, 200)
(36, 377)
(688, 446)
(414, 196)
(347, 442)
(79, 482)
(694, 494)
(105, 391)
(356, 115)
(644, 305)
(756, 143)
(30, 67)
(700, 267)
(336, 173)
(259, 107)
(210, 376)
(420, 486)
(12, 479)
(245, 128)
(243, 296)
(518, 374)
(586, 92)
(123, 247)
(495, 393)
(263, 62)
(153, 134)
(140, 124)
(259, 9)
(350, 450)
(15, 142)
(17, 79)
(270, 167)
(538, 433)
(210, 133)
(374, 1)
(703, 154)
(364, 198)
(410, 426)
(560, 488)
(558, 291)
(156, 129)
(539, 364)
(215, 462)
(639, 252)
(670, 17)
(487, 57)
(640, 132)
(691, 182)
(610, 5)
(258, 136)
(582, 429)
(616, 34)
(485, 398)
(624, 99)
(292, 71)
(202, 271)
(612, 490)
(712, 20)
(261, 36)
(430, 95)
(52, 65)
(3, 396)
(696, 282)
(728, 355)
(509, 412)
(697, 163)
(397, 212)
(57, 398)
(597, 244)
(627, 206)
(258, 129)
(409, 49)
(616, 276)
(658, 291)
(144, 351)
(325, 262)
(422, 239)
(238, 462)
(538, 184)
(5, 41)
(107, 350)
(336, 108)
(754, 81)
(207, 141)
(469, 336)
(550, 44)
(698, 157)
(124, 170)
(75, 501)
(26, 252)
(183, 483)
(89, 386)
(164, 348)
(285, 402)
(108, 101)
(725, 276)
(376, 434)
(21, 253)
(469, 127)
(101, 458)
(362, 308)
(317, 230)
(549, 131)
(734, 461)
(259, 38)
(47, 161)
(106, 459)
(110, 274)
(297, 294)
(44, 39)
(474, 39)
(259, 458)
(216, 361)
(51, 370)
(486, 268)
(289, 418)
(53, 349)
(29, 291)
(549, 463)
(77, 497)
(185, 193)
(454, 90)
(370, 464)
(211, 351)
(319, 216)
(424, 18)
(609, 300)
(611, 140)
(156, 191)
(395, 71)
(610, 384)
(362, 460)
(80, 408)
(392, 324)
(117, 240)
(594, 262)
(405, 395)
(73, 388)
(542, 142)
(79, 455)
(403, 71)
(251, 337)
(248, 218)
(408, 424)
(520, 176)
(634, 128)
(412, 268)
(635, 252)
(320, 324)
(364, 263)
(136, 455)
(11, 386)
(606, 122)
(368, 471)
(441, 87)
(687, 130)
(408, 62)
(460, 105)
(323, 470)
(178, 15)
(608, 134)
(356, 48)
(727, 458)
(332, 334)
(318, 262)
(170, 135)
(373, 496)
(24, 339)
(659, 240)
(751, 489)
(306, 94)
(39, 245)
(279, 37)
(555, 406)
(94, 256)
(542, 277)
(19, 125)
(407, 493)
(724, 361)
(419, 340)
(1, 80)
(332, 274)
(567, 434)
(672, 468)
(741, 274)
(195, 107)
(706, 366)
(685, 199)
(741, 316)
(352, 458)
(145, 208)
(451, 146)
(92, 184)
(142, 45)
(6, 434)
(546, 493)
(133, 154)
(108, 82)
(534, 331)
(53, 470)
(509, 393)
(690, 176)
(589, 92)
(75, 138)
(281, 199)
(143, 321)
(274, 335)
(401, 226)
(247, 143)
(511, 102)
(2, 467)
(87, 52)
(677, 53)
(644, 450)
(349, 448)
(652, 221)
(286, 267)
(100, 496)
(444, 367)
(61, 458)
(348, 386)
(619, 386)
(554, 274)
(624, 106)
(334, 23)
(54, 81)
(675, 483)
(456, 142)
(372, 484)
(442, 10)
(674, 473)
(89, 317)
(90, 501)
(423, 463)
(451, 456)
(378, 252)
(530, 132)
(706, 378)
(502, 178)
(83, 30)
(581, 172)
(172, 226)
(706, 18)
(172, 353)
(669, 427)
(96, 324)
(747, 140)
(380, 150)
(62, 122)
(268, 436)
(76, 322)
(335, 66)
(174, 247)
(239, 277)
(333, 275)
(502, 40)
(514, 496)
(159, 171)
(314, 463)
(385, 60)
(571, 130)
(507, 137)
(361, 413)
(243, 145)
(369, 338)
(235, 454)
(186, 292)
(139, 489)
(244, 107)
(404, 436)
(691, 494)
(285, 134)
(608, 21)
(112, 466)
(384, 168)
(516, 45)
(200, 343)
(528, 128)
(180, 367)
(545, 422)
(109, 26)
(2, 128)
(105, 43)
(230, 186)
(445, 30)
(727, 299)
(714, 69)
(280, 322)
(90, 196)
(747, 6)
(281, 331)
(747, 241)
(731, 400)
(32, 294)
(734, 52)
(41, 458)
(708, 135)
(743, 261)
(45, 274)
(94, 146)
(609, 95)
(748, 360)
(548, 162)
(617, 395)
(607, 247)
(46, 373)
(556, 310)
(741, 208)
(421, 322)
(444, 379)
(86, 403)
(13, 264)
(426, 340)
(70, 384)
(5, 147)
(291, 364)
(722, 63)
(543, 292)
(198, 234)
(671, 497)
(557, 451)
(209, 405)
(405, 431)
(473, 32)
(188, 222)
(239, 39)
(65, 79)
(236, 173)
(423, 228)
(444, 403)
(238, 407)
(731, 128)
(302, 444)
(314, 69)
(679, 400)
(650, 77)
(422, 181)
(75, 305)
(154, 412)
(13, 15)
(164, 477)
(522, 22)
(401, 89)
(393, 347)
(691, 120)
(555, 53)
(563, 35)
(506, 444)
(505, 49)
(110, 46)
(621, 384)
(197, 182)
(674, 477)
(115, 126)
(515, 30)
(339, 265)
(697, 271)
(224, 318)
(294, 49)
(346, 424)
(62, 317)
(601, 85)
(289, 295)
(26, 198)
(613, 348)
(346, 351)
(627, 398)
(626, 185)
(475, 1)
(748, 124)
(596, 17)
(476, 396)
(82, 219)
(648, 150)
(497, 272)
(606, 342)
(118, 264)
(146, 118)
(479, 93)
(462, 326)
(105, 475)
(675, 222)
(305, 155)
(178, 419)
(532, 258)
(497, 421)
(600, 187)
(347, 192)
(544, 26)
(105, 398)
(540, 43)
(345, 90)
(58, 376)
(210, 49)
(257, 479)
(652, 97)
(434, 123)
(112, 247)
(242, 487)
(260, 257)
(633, 265)
